bacteria;temperatura_°C;medio;replica;tiempo_h;Crecimiento normalizado
E. coli K-12;30;rico;5;10,78788;0,94971
E. coli K-12;30;rico;5;10,90909;0,94126
E. coli K-12;30;rico;5;11,0303;0,96045
E. coli K-12;30;rico;5;11,15152;0,97031
E. coli K-12;30;rico;5;11,27273;1,00744
E. coli K-12;30;rico;5;11,39394;0,91327
E. coli K-12;30;rico;5;11,51515;0,97412
E. coli K-12;30;rico;5;11,63636;0,97847
E. coli K-12;30;rico;5;11,75758;0,93084
E. coli K-12;30;rico;5;11,87879;0,96581
E. coli K-12;30;rico;5;12;0,96069
E. coli K-12;30;rico;6;0;0,05433
E. coli K-12;30;rico;6;0,12121;0
E. coli K-12;30;rico;6;0,24242;0
E. coli K-12;30;rico;6;0,36364;0,00631
E. coli K-12;30;rico;6;0,48485;0,0013
E. coli K-12;30;rico;6;0,60606;0
E. coli K-12;30;rico;6;0,72727;0,02715
E. coli K-12;30;rico;6;0,84848;0,02882
E. coli K-12;30;rico;6;0,9697;0,00822
E. coli K-12;30;rico;6;1,09091;0,04102
E. coli K-12;30;rico;6;1,21212;0,08507
E. coli K-12;30;rico;6;1,33333;0,10979
E. coli K-12;30;rico;6;1,45455;0,1883
E. coli K-12;30;rico;6;1,57576;0,24082
E. coli K-12;30;rico;6;1,69697;0,30637
E. coli K-12;30;rico;6;1,81818;0,36715
E. coli K-12;30;rico;6;1,93939;0,4545
E. coli K-12;30;rico;6;2,06061;0,47678
E. coli K-12;30;rico;6;2,18182;0,56664
E. coli K-12;30;rico;6;2,30303;0,60918
E. coli K-12;30;rico;6;2,42424;0,62293
E. coli K-12;30;rico;6;2,54545;0,69847
E. coli K-12;30;rico;6;2,66667;0,7493
E. coli K-12;30;rico;6;2,78788;0,78931
E. coli K-12;30;rico;6;2,90909;0,78495
E. coli K-12;30;rico;6;3,0303;0,77765
E. coli K-12;30;rico;6;3,15152;0,83596
E. coli K-12;30;rico;6;3,27273;0,84555
E. coli K-12;30;rico;6;3,39394;0,84903
E. coli K-12;30;rico;6;3,51515;0,89654
E. coli K-12;30;rico;6;3,63636;0,89115
E. coli K-12;30;rico;6;3,75758;0,92249
E. coli K-12;30;rico;6;3,87879;0,89192
E. coli K-12;30;rico;6;4;0,91595
E. coli K-12;30;rico;6;4,12121;0,90763
E. coli K-12;30;rico;6;4,24242;0,91322
E. coli K-12;30;rico;6;4,36364;0,88203
E. coli K-12;30;rico;6;4,48485;0,94942
E. coli K-12;30;rico;6;4,60606;0,91916
E. coli K-12;30;rico;6;4,72727;0,93658
E. coli K-12;30;rico;6;4,84848;0,92702
E. coli K-12;30;rico;6;4,9697;0,91992
E. coli K-12;30;rico;6;5,09091;0,96192
E. coli K-12;30;rico;6;5,21212;0,95919
E. coli K-12;30;rico;6;5,33333;0,93213
E. coli K-12;30;rico;6;5,45455;0,93835
E. coli K-12;30;rico;6;5,57576;0,87684
E. coli K-12;30;rico;6;5,69697;0,93831
E. coli K-12;30;rico;6;5,81818;0,92211
E. coli K-12;30;rico;6;5,93939;0,89292
E. coli K-12;30;rico;6;6,06061;0,91554
E. coli K-12;30;rico;6;6,18182;0,9263
E. coli K-12;30;rico;6;6,30303;0,94157
E. coli K-12;30;rico;6;6,42424;0,90804
E. coli K-12;30;rico;6;6,54545;0,92597
E. coli K-12;30;rico;6;6,66667;0,90814
E. coli K-12;30;rico;6;6,78788;0,96844
E. coli K-12;30;rico;6;6,90909;0,98079
E. coli K-12;30;rico;6;7,0303;0,9416
E. coli K-12;30;rico;6;7,15152;0,9106
E. coli K-12;30;rico;6;7,27273;0,91389
E. coli K-12;30;rico;6;7,39394;0,90019
E. coli K-12;30;rico;6;7,51515;0,99458
E. coli K-12;30;rico;6;7,63636;0,92976
E. coli K-12;30;rico;6;7,75758;0,91878
E. coli K-12;30;rico;6;7,87879;0,86433
E. coli K-12;30;rico;6;8;0,92355
E. coli K-12;30;rico;6;8,12121;0,89674
E. coli K-12;30;rico;6;8,24242;0,93021
E. coli K-12;30;rico;6;8,36364;0,93141
E. coli K-12;30;rico;6;8,48485;0,90659
E. coli K-12;30;rico;6;8,60606;0,90934
E. coli K-12;30;rico;6;8,72727;0,9674
E. coli K-12;30;rico;6;8,84848;0,93102
E. coli K-12;30;rico;6;8,9697;0,90401
E. coli K-12;30;rico;6;9,09091;0,9215
E. coli K-12;30;rico;6;9,21212;0,96699
E. coli K-12;30;rico;6;9,33333;0,96307
E. coli K-12;30;rico;6;9,45455;0,93603
E. coli K-12;30;rico;6;9,57576;0,94234
E. coli K-12;30;rico;6;9,69697;0,93067
E. coli K-12;30;rico;6;9,81818;0,91074
E. coli K-12;30;rico;6;9,93939;0,90915
E. coli K-12;30;rico;6;10,06061;0,94424
E. coli K-12;30;rico;6;10,18182;0,92827
E. coli K-12;30;rico;6;10,30303;0,96039
E. coli K-12;30;rico;6;10,42424;0,90901
E. coli K-12;30;rico;6;10,54545;0,92677
E. coli K-12;30;rico;6;10,66667;0,93595
E. coli K-12;30;rico;6;10,78788;0,93686
E. coli K-12;30;rico;6;10,90909;0,91429
E. coli K-12;30;rico;6;11,0303;0,92486
E. coli K-12;30;rico;6;11,15152;0,93245
E. coli K-12;30;rico;6;11,27273;0,96269
E. coli K-12;30;rico;6;11,39394;0,91921
E. coli K-12;30;rico;6;11,51515;0,91833
E. coli K-12;30;rico;6;11,63636;0,93368
E. coli K-12;30;rico;6;11,75758;0,95177
E. coli K-12;30;rico;6;11,87879;0,90929
E. coli K-12;30;rico;6;12;0,94474
E. coli K-12;30;rico;7;0;0,05221
E. coli K-12;30;rico;7;0,12121;0,01261
E. coli K-12;30;rico;7;0,24242;0,00051
E. coli K-12;30;rico;7;0,36364;0
E. coli K-12;30;rico;7;0,48485;0
E. coli K-12;30;rico;7;0,60606;0,0044
E. coli K-12;30;rico;7;0,72727;0,00555
E. coli K-12;30;rico;7;0,84848;0,01193
E. coli K-12;30;rico;7;0,9697;0,003
E. coli K-12;30;rico;7;1,09091;0
E. coli K-12;30;rico;7;1,21212;0,03059
E. coli K-12;30;rico;7;1,33333;0,03106
E. coli K-12;30;rico;7;1,45455;0,04217
E. coli K-12;30;rico;7;1,57576;0,09524
E. coli K-12;30;rico;7;1,69697;0,13643
E. coli K-12;30;rico;7;1,81818;0,20442
E. coli K-12;30;rico;7;1,93939;0,27037
E. coli K-12;30;rico;7;2,06061;0,3309
E. coli K-12;30;rico;7;2,18182;0,40827
E. coli K-12;30;rico;7;2,30303;0,44028
E. coli K-12;30;rico;7;2,42424;0,50669
E. coli K-12;30;rico;7;2,54545;0,60136
E. coli K-12;30;rico;7;2,66667;0,65495
E. coli K-12;30;rico;7;2,78788;0,67539
E. coli K-12;30;rico;7;2,90909;0,75353
E. coli K-12;30;rico;7;3,0303;0,78373
E. coli K-12;30;rico;7;3,15152;0,80994
E. coli K-12;30;rico;7;3,27273;0,84603
E. coli K-12;30;rico;7;3,39394;0,88122
E. coli K-12;30;rico;7;3,51515;0,86289
E. coli K-12;30;rico;7;3,63636;0,93669
E. coli K-12;30;rico;7;3,75758;0,93959
E. coli K-12;30;rico;7;3,87879;0,97736
E. coli K-12;30;rico;7;4;0,94752
E. coli K-12;30;rico;7;4,12121;0,98815
E. coli K-12;30;rico;7;4,24242;0,96319
E. coli K-12;30;rico;7;4,36364;0,97238
E. coli K-12;30;rico;7;4,48485;0,97729
E. coli K-12;30;rico;7;4,60606;0,99354
E. coli K-12;30;rico;7;4,72727;0,97317
E. coli K-12;30;rico;7;4,84848;1,01854
E. coli K-12;30;rico;7;4,9697;1,0024
E. coli K-12;30;rico;7;5,09091;0,99365
E. coli K-12;30;rico;7;5,21212;0,99609
E. coli K-12;30;rico;7;5,33333;0,99524
E. coli K-12;30;rico;7;5,45455;0,95278
E. coli K-12;30;rico;7;5,57576;0,99998
E. coli K-12;30;rico;7;5,69697;1,00699
E. coli K-12;30;rico;7;5,81818;1,01598
E. coli K-12;30;rico;7;5,93939;1,01039
E. coli K-12;30;rico;7;6,06061;1,0595
E. coli K-12;30;rico;7;6,18182;1,02711
E. coli K-12;30;rico;7;6,30303;0,99272
E. coli K-12;30;rico;7;6,42424;1,03144
E. coli K-12;30;rico;7;6,54545;1,02665
E. coli K-12;30;rico;7;6,66667;1,00382
E. coli K-12;30;rico;7;6,78788;1,03816
E. coli K-12;30;rico;7;6,90909;0,98146
E. coli K-12;30;rico;7;7,0303;1,04525
E. coli K-12;30;rico;7;7,15152;1,02925
E. coli K-12;30;rico;7;7,27273;1,03045
E. coli K-12;30;rico;7;7,39394;1,00524
E. coli K-12;30;rico;7;7,51515;1,0153
E. coli K-12;30;rico;7;7,63636;1,02436
E. coli K-12;30;rico;7;7,75758;0,98698
E. coli K-12;30;rico;7;7,87879;1,007
E. coli K-12;30;rico;7;8;1,02604
E. coli K-12;30;rico;7;8,12121;0,99867
E. coli K-12;30;rico;7;8,24242;1,04932
E. coli K-12;30;rico;7;8,36364;1,0188
E. coli K-12;30;rico;7;8,48485;1,01434
E. coli K-12;30;rico;7;8,60606;1,02492
E. coli K-12;30;rico;7;8,72727;1,02825
E. coli K-12;30;rico;7;8,84848;1,03267
E. coli K-12;30;rico;7;8,9697;1,00152
E. coli K-12;30;rico;7;9,09091;1,03936
E. coli K-12;30;rico;7;9,21212;1,04221
E. coli K-12;30;rico;7;9,33333;1,03589
E. coli K-12;30;rico;7;9,45455;1,01203
E. coli K-12;30;rico;7;9,57576;0,99109
E. coli K-12;30;rico;7;9,69697;0,99579
E. coli K-12;30;rico;7;9,81818;1,00446
E. coli K-12;30;rico;7;9,93939;1,02687
E. coli K-12;30;rico;7;10,06061;0,98488
E. coli K-12;30;rico;7;10,18182;0,97675
E. coli K-12;30;rico;7;10,30303;1,01125
E. coli K-12;30;rico;7;10,42424;1,03235
E. coli K-12;30;rico;7;10,54545;1,00714
E. coli K-12;30;rico;7;10,66667;1,01843
E. coli K-12;30;rico;7;10,78788;1,01489
E. coli K-12;30;rico;7;10,90909;1,02882
E. coli K-12;30;rico;7;11,0303;1,02185
E. coli K-12;30;rico;7;11,15152;1,01912
E. coli K-12;30;rico;7;11,27273;1,02167
E. coli K-12;30;rico;7;11,39394;1,01584
E. coli K-12;30;rico;7;11,51515;0,99111
E. coli K-12;30;rico;7;11,63636;0,97689
E. coli K-12;30;rico;7;11,75758;0,99272
E. coli K-12;30;rico;7;11,87879;1,05865
E. coli K-12;30;rico;7;12;1,00485
E. coli K-12;30;rico;8;0;0,0254
E. coli K-12;30;rico;8;0,12121;0,0042
E. coli K-12;30;rico;8;0,24242;0,00362
E. coli K-12;30;rico;8;0,36364;0,0044
E. coli K-12;30;rico;8;0,48485;0
E. coli K-12;30;rico;8;0,60606;0
E. coli K-12;30;rico;8;0,72727;0
E. coli K-12;30;rico;8;0,84848;0
E. coli K-12;30;rico;8;0,9697;0,04172
E. coli K-12;30;rico;8;1,09091;0,06983
E. coli K-12;30;rico;8;1,21212;0,12559
E. coli K-12;30;rico;8;1,33333;0,18826
E. coli K-12;30;rico;8;1,45455;0,21818
E. coli K-12;30;rico;8;1,57576;0,32251
E. coli K-12;30;rico;8;1,69697;0,39466
E. coli K-12;30;rico;8;1,81818;0,48598
E. coli K-12;30;rico;8;1,93939;0,55982
E. coli K-12;30;rico;8;2,06061;0,59732
E. coli K-12;30;rico;8;2,18182;0,64862
E. coli K-12;30;rico;8;2,30303;0,74406
E. coli K-12;30;rico;8;2,42424;0,73723
E. coli K-12;30;rico;8;2,54545;0,82198
E. coli K-12;30;rico;8;2,66667;0,8213
E. coli K-12;30;rico;8;2,78788;0,84074
E. coli K-12;30;rico;8;2,90909;0,89339
E. coli K-12;30;rico;8;3,0303;0,91763
E. coli K-12;30;rico;8;3,15152;0,91144
E. coli K-12;30;rico;8;3,27273;0,90529
E. coli K-12;30;rico;8;3,39394;0,97368
E. coli K-12;30;rico;8;3,51515;0,92219
E. coli K-12;30;rico;8;3,63636;0,97279
E. coli K-12;30;rico;8;3,75758;0,94041
E. coli K-12;30;rico;8;3,87879;0,99334
E. coli K-12;30;rico;8;4;0,92847
E. coli K-12;30;rico;8;4,12121;0,95903
E. coli K-12;30;rico;8;4,24242;0,98201
E. coli K-12;30;rico;8;4,36364;0,93543
E. coli K-12;30;rico;8;4,48485;0,94032
E. coli K-12;30;rico;8;4,60606;0,94022
E. coli K-12;30;rico;8;4,72727;0,96447
E. coli K-12;30;rico;8;4,84848;0,99116
E. coli K-12;30;rico;8;4,9697;0,93167
E. coli K-12;30;rico;8;5,09091;0,97562
E. coli K-12;30;rico;8;5,21212;0,9802
E. coli K-12;30;rico;8;5,33333;0,93829
E. coli K-12;30;rico;8;5,45455;0,93071
E. coli K-12;30;rico;8;5,57576;0,94666
E. coli K-12;30;rico;8;5,69697;0,96425
E. coli K-12;30;rico;8;5,81818;0,93371
E. coli K-12;30;rico;8;5,93939;0,93407
E. coli K-12;30;rico;8;6,06061;0,92107
E. coli K-12;30;rico;8;6,18182;0,91961
E. coli K-12;30;rico;8;6,30303;0,95558
E. coli K-12;30;rico;8;6,42424;0,95999
E. coli K-12;30;rico;8;6,54545;0,95548
E. coli K-12;30;rico;8;6,66667;0,96122
E. coli K-12;30;rico;8;6,78788;1,00751
E. coli K-12;30;rico;8;6,90909;0,96828
E. coli K-12;30;rico;8;7,0303;0,95232
E. coli K-12;30;rico;8;7,15152;0,93842
E. coli K-12;30;rico;8;7,27273;0,96246
E. coli K-12;30;rico;8;7,39394;0,95195
E. coli K-12;30;rico;8;7,51515;1,00982
E. coli K-12;30;rico;8;7,63636;0,96249
E. coli K-12;30;rico;8;7,75758;0,95214
E. coli K-12;30;rico;8;7,87879;0,95803
E. coli K-12;30;rico;8;8;0,95021
E. coli K-12;30;rico;8;8,12121;0,95243
E. coli K-12;30;rico;8;8,24242;0,97652
E. coli K-12;30;rico;8;8,36364;0,98451
E. coli K-12;30;rico;8;8,48485;0,93471
E. coli K-12;30;rico;8;8,60606;0,95437
E. coli K-12;30;rico;8;8,72727;0,98765
E. coli K-12;30;rico;8;8,84848;0,97971
E. coli K-12;30;rico;8;8,9697;0,95417
E. coli K-12;30;rico;8;9,09091;0,92618
E. coli K-12;30;rico;8;9,21212;0,95522
E. coli K-12;30;rico;8;9,33333;0,96836
E. coli K-12;30;rico;8;9,45455;0,93804
E. coli K-12;30;rico;8;9,57576;0,92805
E. coli K-12;30;rico;8;9,69697;0,95261
E. coli K-12;30;rico;8;9,81818;0,99031
E. coli K-12;30;rico;8;9,93939;0,92212
E. coli K-12;30;rico;8;10,06061;0,94509
E. coli K-12;30;rico;8;10,18182;0,97195
E. coli K-12;30;rico;8;10,30303;0,96695
E. coli K-12;30;rico;8;10,42424;0,94805
E. coli K-12;30;rico;8;10,54545;0,97797
E. coli K-12;30;rico;8;10,66667;0,96326
E. coli K-12;30;rico;8;10,78788;0,93995
E. coli K-12;30;rico;8;10,90909;0,96802
E. coli K-12;30;rico;8;11,0303;0,92319
E. coli K-12;30;rico;8;11,15152;1,00859
E. coli K-12;30;rico;8;11,27273;0,99345
E. coli K-12;30;rico;8;11,39394;0,99853
E. coli K-12;30;rico;8;11,51515;0,95965
E. coli K-12;30;rico;8;11,63636;0,94598
E. coli K-12;30;rico;8;11,75758;0,94329
E. coli K-12;30;rico;8;11,87879;0,97172
E. coli K-12;30;rico;8;12;0,94138
E. coli K-12;30;rico;9;0;0,05162
E. coli K-12;30;rico;9;0,12121;0,00882
E. coli K-12;30;rico;9;0,24242;0,01687
E. coli K-12;30;rico;9;0,36364;0,00442
E. coli K-12;30;rico;9;0,48485;0,01245
E. coli K-12;30;rico;9;0,60606;0,00161
E. coli K-12;30;rico;9;0,72727;0,02242
E. coli K-12;30;rico;9;0,84848;0,03197
E. coli K-12;30;rico;9;0,9697;0,03547
E. coli K-12;30;rico;9;1,09091;0,07231
E. coli K-12;30;rico;9;1,21212;0,0851
E. coli K-12;30;rico;9;1,33333;0,1362
E. coli K-12;30;rico;9;1,45455;0,1933
E. coli K-12;30;rico;9;1,57576;0,23995
E. coli K-12;30;rico;9;1,69697;0,31581
E. coli K-12;30;rico;9;1,81818;0,36321
E. coli K-12;30;rico;9;1,93939;0,42217
E. coli K-12;30;rico;9;2,06061;0,50632
E. coli K-12;30;rico;9;2,18182;0,56422
E. coli K-12;30;rico;9;2,30303;0,60286
E. coli K-12;30;rico;9;2,42424;0,65925
E. coli K-12;30;rico;9;2,54545;0,71731
E. coli K-12;30;rico;9;2,66667;0,74716
E. coli K-12;30;rico;9;2,78788;0,7746
E. coli K-12;30;rico;9;2,90909;0,84502
E. coli K-12;30;rico;9;3,0303;0,84685
E. coli K-12;30;rico;9;3,15152;0,87613
E. coli K-12;30;rico;9;3,27273;0,90659
E. coli K-12;30;rico;9;3,39394;0,8834
E. coli K-12;30;rico;9;3,51515;0,90332
E. coli K-12;30;rico;9;3,63636;0,92117
E. coli K-12;30;rico;9;3,75758;0,92319
E. coli K-12;30;rico;9;3,87879;0,94306
E. coli K-12;30;rico;9;4;0,96919
E. coli K-12;30;rico;9;4,12121;0,92751
E. coli K-12;30;rico;9;4,24242;0,96977
E. coli K-12;30;rico;9;4,36364;0,93792
E. coli K-12;30;rico;9;4,48485;0,96954
E. coli K-12;30;rico;9;4,60606;0,96132
E. coli K-12;30;rico;9;4,72727;0,9211
E. coli K-12;30;rico;9;4,84848;0,98945
E. coli K-12;30;rico;9;4,9697;0,9917
E. coli K-12;30;rico;9;5,09091;0,95853
E. coli K-12;30;rico;9;5,21212;0,94423
E. coli K-12;30;rico;9;5,33333;0,95239
E. coli K-12;30;rico;9;5,45455;0,98191
E. coli K-12;30;rico;9;5,57576;0,94893
E. coli K-12;30;rico;9;5,69697;0,95803
E. coli K-12;30;rico;9;5,81818;0,98804
E. coli K-12;30;rico;9;5,93939;0,93542
E. coli K-12;30;rico;9;6,06061;0,96981
E. coli K-12;30;rico;9;6,18182;0,99734
E. coli K-12;30;rico;9;6,30303;0,97372
E. coli K-12;30;rico;9;6,42424;0,98071
E. coli K-12;30;rico;9;6,54545;0,96779
E. coli K-12;30;rico;9;6,66667;1,01183
E. coli K-12;30;rico;9;6,78788;0,98642
E. coli K-12;30;rico;9;6,90909;0,97835
E. coli K-12;30;rico;9;7,0303;1,00151
E. coli K-12;30;rico;9;7,15152;1,00973
E. coli K-12;30;rico;9;7,27273;0,99698
E. coli K-12;30;rico;9;7,39394;0,97375
E. coli K-12;30;rico;9;7,51515;0,96661
E. coli K-12;30;rico;9;7,63636;0,98529
E. coli K-12;30;rico;9;7,75758;1,01685
E. coli K-12;30;rico;9;7,87879;0,96423
E. coli K-12;30;rico;9;8;0,98469
E. coli K-12;30;rico;9;8,12121;0,96864
E. coli K-12;30;rico;9;8,24242;0,99035
E. coli K-12;30;rico;9;8,36364;0,95499
E. coli K-12;30;rico;9;8,48485;0,97065
E. coli K-12;30;rico;9;8,60606;0,96932
E. coli K-12;30;rico;9;8,72727;1,00986
E. coli K-12;30;rico;9;8,84848;0,98882
E. coli K-12;30;rico;9;8,9697;1,02283
E. coli K-12;30;rico;9;9,09091;0,95974
E. coli K-12;30;rico;9;9,21212;0,99147
E. coli K-12;30;rico;9;9,33333;1,02349
E. coli K-12;30;rico;9;9,45455;0,99248
E. coli K-12;30;rico;9;9,57576;0,97924
E. coli K-12;30;rico;9;9,69697;0,97933
E. coli K-12;30;rico;9;9,81818;0,9377
E. coli K-12;30;rico;9;9,93939;0,99435
E. coli K-12;30;rico;9;10,06061;0,97896
E. coli K-12;30;rico;9;10,18182;0,96085
E. coli K-12;30;rico;9;10,30303;0,96437
E. coli K-12;30;rico;9;10,42424;0,942
E. coli K-12;30;rico;9;10,54545;0,99898
E. coli K-12;30;rico;9;10,66667;0,99511
E. coli K-12;30;rico;9;10,78788;1,03214
E. coli K-12;30;rico;9;10,90909;0,98068
E. coli K-12;30;rico;9;11,0303;0,99063
E. coli K-12;30;rico;9;11,15152;0,95181
E. coli K-12;30;rico;9;11,27273;0,97878
E. coli K-12;30;rico;9;11,39394;0,99189
E. coli K-12;30;rico;9;11,51515;1,00012
E. coli K-12;30;rico;9;11,63636;0,97429
E. coli K-12;30;rico;9;11,75758;0,99857
E. coli K-12;30;rico;9;11,87879;0,99527
E. coli K-12;30;rico;9;12;1,0099
E. coli K-12;30;rico;10;0;0,03315
E. coli K-12;30;rico;10;0,12121;0
E. coli K-12;30;rico;10;0,24242;0
E. coli K-12;30;rico;10;0,36364;0
E. coli K-12;30;rico;10;0,48485;0
E. coli K-12;30;rico;10;0,60606;0
E. coli K-12;30;rico;10;0,72727;0
E. coli K-12;30;rico;10;0,84848;0,02051
E. coli K-12;30;rico;10;0,9697;0,02375
E. coli K-12;30;rico;10;1,09091;0,02044
E. coli K-12;30;rico;10;1,21212;0,06436
E. coli K-12;30;rico;10;1,33333;0,0644
E. coli K-12;30;rico;10;1,45455;0,07108
E. coli K-12;30;rico;10;1,57576;0,08936
E. coli K-12;30;rico;10;1,69697;0,1428
E. coli K-12;30;rico;10;1,81818;0,18491
E. coli K-12;30;rico;10;1,93939;0,23158
E. coli K-12;30;rico;10;2,06061;0,2983
E. coli K-12;30;rico;10;2,18182;0,3386
E. coli K-12;30;rico;10;2,30303;0,4026
E. coli K-12;30;rico;10;2,42424;0,47239
E. coli K-12;30;rico;10;2,54545;0,5289
E. coli K-12;30;rico;10;2,66667;0,56247
E. coli K-12;30;rico;10;2,78788;0,62579
E. coli K-12;30;rico;10;2,90909;0,64894
E. coli K-12;30;rico;10;3,0303;0,68888
E. coli K-12;30;rico;10;3,15152;0,74662
E. coli K-12;30;rico;10;3,27273;0,77135
E. coli K-12;30;rico;10;3,39394;0,83108
E. coli K-12;30;rico;10;3,51515;0,83169
E. coli K-12;30;rico;10;3,63636;0,92894
E. coli K-12;30;rico;10;3,75758;0,91322
E. coli K-12;30;rico;10;3,87879;0,90835
E. coli K-12;30;rico;10;4;0,96281
E. coli K-12;30;rico;10;4,12121;0,9578
E. coli K-12;30;rico;10;4,24242;1,00637
E. coli K-12;30;rico;10;4,36364;0,99618
E. coli K-12;30;rico;10;4,48485;0,99371
E. coli K-12;30;rico;10;4,60606;1,01548
E. coli K-12;30;rico;10;4,72727;0,99999
E. coli K-12;30;rico;10;4,84848;1,01442
E. coli K-12;30;rico;10;4,9697;1,0038
E. coli K-12;30;rico;10;5,09091;1,0342
E. coli K-12;30;rico;10;5,21212;1,0406
E. coli K-12;30;rico;10;5,33333;1,04005
E. coli K-12;30;rico;10;5,45455;1,07928
E. coli K-12;30;rico;10;5,57576;1,09208
E. coli K-12;30;rico;10;5,69697;1,0725
E. coli K-12;30;rico;10;5,81818;1,06375
E. coli K-12;30;rico;10;5,93939;1,04305
E. coli K-12;30;rico;10;6,06061;1,05866
E. coli K-12;30;rico;10;6,18182;1,0529
E. coli K-12;30;rico;10;6,30303;1,07255
E. coli K-12;30;rico;10;6,42424;1,03716
E. coli K-12;30;rico;10;6,54545;1,06589
E. coli K-12;30;rico;10;6,66667;1,06538
E. coli K-12;30;rico;10;6,78788;1,0397
E. coli K-12;30;rico;10;6,90909;1,04904
E. coli K-12;30;rico;10;7,0303;1,06623
E. coli K-12;30;rico;10;7,15152;1,11047
E. coli K-12;30;rico;10;7,27273;1,06414
E. coli K-12;30;rico;10;7,39394;1,08272
E. coli K-12;30;rico;10;7,51515;1,05806
E. coli K-12;30;rico;10;7,63636;1,06703
E. coli K-12;30;rico;10;7,75758;1,08334
E. coli K-12;30;rico;10;7,87879;1,04602
E. coli K-12;30;rico;10;8;1,06759
E. coli K-12;30;rico;10;8,12121;1,10596
E. coli K-12;30;rico;10;8,24242;1,07356
E. coli K-12;30;rico;10;8,36364;1,06495
E. coli K-12;30;rico;10;8,48485;1,06748
E. coli K-12;30;rico;10;8,60606;1,10363
E. coli K-12;30;rico;10;8,72727;1,04635
E. coli K-12;30;rico;10;8,84848;1,07134
E. coli K-12;30;rico;10;8,9697;1,10479
E. coli K-12;30;rico;10;9,09091;1,04428
E. coli K-12;30;rico;10;9,21212;1,08163
E. coli K-12;30;rico;10;9,33333;1,0473
E. coli K-12;30;rico;10;9,45455;1,04516
E. coli K-12;30;rico;10;9,57576;1,01157
E. coli K-12;30;rico;10;9,69697;1,06312
E. coli K-12;30;rico;10;9,81818;1,05529
E. coli K-12;30;rico;10;9,93939;1,10567
E. coli K-12;30;rico;10;10,06061;1,10751
E. coli K-12;30;rico;10;10,18182;1,0757
E. coli K-12;30;rico;10;10,30303;1,0694
E. coli K-12;30;rico;10;10,42424;1,05364
E. coli K-12;30;rico;10;10,54545;1,05804
E. coli K-12;30;rico;10;10,66667;1,08703
E. coli K-12;30;rico;10;10,78788;1,04153
E. coli K-12;30;rico;10;10,90909;1,08592
E. coli K-12;30;rico;10;11,0303;1,03662
E. coli K-12;30;rico;10;11,15152;1,07912
E. coli K-12;30;rico;10;11,27273;1,10481
E. coli K-12;30;rico;10;11,39394;1,05789
E. coli K-12;30;rico;10;11,51515;1,0393
E. coli K-12;30;rico;10;11,63636;1,07279
E. coli K-12;30;rico;10;11,75758;1,06893
E. coli K-12;30;rico;10;11,87879;1,01251
E. coli K-12;30;rico;10;12;1,07132
E. coli K-12;37;limitado;1;0;0,0436
E. coli K-12;37;limitado;1;0,12121;0,00466
E. coli K-12;37;limitado;1;0,24242;0
E. coli K-12;37;limitado;1;0,36364;0,00474
E. coli K-12;37;limitado;1;0,48485;0,00007
E. coli K-12;37;limitado;1;0,60606;0,00681
E. coli K-12;37;limitado;1;0,72727;0
E. coli K-12;37;limitado;1;0,84848;0
E. coli K-12;37;limitado;1;0,9697;0,00621
E. coli K-12;37;limitado;1;1,09091;0,01554
E. coli K-12;37;limitado;1;1,21212;0,0114
E. coli K-12;37;limitado;1;1,33333;0,02829
E. coli K-12;37;limitado;1;1,45455;0,07106
E. coli K-12;37;limitado;1;1,57576;0,11071
E. coli K-12;37;limitado;1;1,69697;0,19562
E. coli K-12;37;limitado;1;1,81818;0,28233
E. coli K-12;37;limitado;1;1,93939;0,37647
E. coli K-12;37;limitado;1;2,06061;0,41303
E. coli K-12;37;limitado;1;2,18182;0,50264
E. coli K-12;37;limitado;1;2,30303;0,57922
E. coli K-12;37;limitado;1;2,42424;0,62878
E. coli K-12;37;limitado;1;2,54545;0,68867
E. coli K-12;37;limitado;1;2,66667;0,6875
E. coli K-12;37;limitado;1;2,78788;0,72284
E. coli K-12;37;limitado;1;2,90909;0,73611
E. coli K-12;37;limitado;1;3,0303;0,76211
E. coli K-12;37;limitado;1;3,15152;0,80134
E. coli K-12;37;limitado;1;3,27273;0,78967
E. coli K-12;37;limitado;1;3,39394;0,76007
E. coli K-12;37;limitado;1;3,51515;0,78847
E. coli K-12;37;limitado;1;3,63636;0,81843
E. coli K-12;37;limitado;1;3,75758;0,80652
E. coli K-12;37;limitado;1;3,87879;0,80503
E. coli K-12;37;limitado;1;4;0,77955
E. coli K-12;37;limitado;1;4,12121;0,79191
E. coli K-12;37;limitado;1;4,24242;0,816
E. coli K-12;37;limitado;1;4,36364;0,82956
E. coli K-12;37;limitado;1;4,48485;0,81407
E. coli K-12;37;limitado;1;4,60606;0,80157
E. coli K-12;37;limitado;1;4,72727;0,81449
E. coli K-12;37;limitado;1;4,84848;0,85394
E. coli K-12;37;limitado;1;4,9697;0,79954
E. coli K-12;37;limitado;1;5,09091;0,81219
E. coli K-12;37;limitado;1;5,21212;0,80712
E. coli K-12;37;limitado;1;5,33333;0,79899
E. coli K-12;37;limitado;1;5,45455;0,82715
E. coli K-12;37;limitado;1;5,57576;0,825
E. coli K-12;37;limitado;1;5,69697;0,81356
E. coli K-12;37;limitado;1;5,81818;0,81173
E. coli K-12;37;limitado;1;5,93939;0,83636
